Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Packets/s,SYN Flag Count,ACK Flag Count,Average Packet Size,Idle Mean,Attack Type
11730,1045,8,40.3482261305765,9590.09157813415,1968,2,111.602620128414,2.66931585868543,SYN Flood
196400,47,42,448.709638890075,156.587291779713,0,13,319.48873588381,4948.40034369647,Normal Traffic
1053,3078,3,136.329551034436,27943.6739066288,1,0,230.421668103187,18.6129320947376,UDP Flood
4090,4274,4,64.3054116713603,16993.8510726309,1,0,291.335107415898,44.5432478517888,UDP Flood
21908,476,176,323.284895303368,1877.28119111063,46,915,845.645260134289,129.176213123002,HTTP Flood
10368,3513,2,64.1680670369985,13258.7907492957,1,1,279.734551112728,48.2613829752845,UDP Flood
12837,4617,3,68.9212657364206,17441.7846106994,1,1,148.676655852122,43.5413655125817,UDP Flood
55874,396,346,1061.85924334615,3134.983005232,95,978,852.843281427963,53.246325197551,HTTP Flood
178148,20,25,413.024633871175,56.786390584414,2,15,334.902102479415,3994.68870100396,Normal Traffic
5853,1265,4,50.8904776972897,18582.3421623699,1785,3,79.8350442716485,5.12395411464247,SYN Flood
2916,2159,3,169.541517329843,24234.3266245347,1,1,117.128933174812,32.762741541955,UDP Flood
12326,4205,4,173.341096528098,15211.2935215587,0,1,153.701608393584,47.1295107138456,UDP Flood
120271,35,35,757.554438804338,159.987790163581,1,7,778.400590610089,3708.15125952804,Normal Traffic
4367,1373,2,76.0615526493214,19128.5745925749,2894,4,119.425156980443,45.7299797996898,SYN Flood
19044,1261,2,67.3549562213268,5881.94024816956,4045,4,106.486752588528,6.75548434556871,SYN Flood
12894,2533,0,68.3477268348934,5125.24606270655,1954,4,95.5686089301383,59.2852004892222,SYN Flood
1358,1847,4,59.2877486768683,16330.0839425596,3458,1,62.5633883831737,36.0806826245751,SYN Flood
184828,7,24,352.929349348929,150.316116916999,0,8,345.429495676887,3817.97454564674,Normal Traffic
181456,28,46,742.254543065085,64.7210157255678,0,10,831.207694092565,2532.23522568401,Normal Traffic
10478,4283,0,143.855329085343,26963.2686354564,1,0,201.0057542774,49.467750756376,UDP Flood
6041,1985,3,73.2057736698236,19789.6147652828,2089,2,100.229555560286,4.01165782885155,SYN Flood
161472,16,7,529.593487641904,131.416110193835,0,18,444.117391724825,2282.47962620091,Normal Traffic
28160,1082,230,1190.84564136991,9429.18475666359,21,863,814.784679958665,111.089453537854,HTTP Flood
137508,26,27,737.645067076744,158.999173129401,2,17,499.782847924396,3461.3913625143,Normal Traffic
5850,2282,1,134.257496316556,12780.133132877,0,0,258.787741306391,0.971633620424894,UDP Flood
3325,1135,3,185.818956140471,20067.8578255662,1,0,112.947553215296,19.713551739214,UDP Flood
41863,1743,204,1011.59314590609,7116.29635955155,39,654,731.872231025172,223.251598760116,HTTP Flood
757,3226,1,77.8928179913298,11034.9222303039,0,0,140.009726630726,21.2419599054635,UDP Flood
136416,22,15,657.557836816505,114.856655920025,1,17,409.732300056148,1871.12320707027,Normal Traffic
64058,317,291,601.021740797596,2961.46363679543,49,751,1231.63383160905,205.633801806286,HTTP Flood
128781,29,9,262.884838998543,143.472784901809,1,6,647.720399604189,3839.14020089589,Normal Traffic
50235,38,15,507.635836557066,163.049923579451,0,11,878.807493021354,3281.25003130602,Normal Traffic
12831,2214,4,76.1657685249043,26740.3976927618,1,1,157.428854153626,27.7107357659441,UDP Flood
55728,794,404,1194.91721211228,7022.53984703515,69,622,1499.26763509652,478.281485790442,HTTP Flood
56887,1207,469,385.906125166705,4094.92383508586,98,515,634.739985159094,418.135857649804,HTTP Flood
51988,1899,470,668.665349615896,3049.01470494487,11,942,1149.64197227717,145.484587738097,HTTP Flood
10685,2894,3,61.2731852423387,11103.025938842,1,1,129.970984117059,21.4296303547586,UDP Flood
10855,2921,5,85.5276485622588,6255.21482371546,3951,2,109.556729323031,86.1828130824603,SYN Flood
12906,1701,5,41.8254123792451,8450.006788226,1375,1,41.9730950638409,89.4714104755613,SYN Flood
97254,48,14,711.534669140932,96.053103350846,0,15,528.717223398044,2978.38821105504,Normal Traffic
19839,951,153,358.758562092519,7260.44749448275,41,490,521.947482392756,191.084162364573,HTTP Flood
6046,3029,0,160.396727974521,22753.3278138696,1,0,221.62858847663,18.0229693553376,UDP Flood
11638,1205,6,82.523714794294,12979.5760174475,1816,0,47.5377902998006,11.7676512645299,SYN Flood
69029,25,17,627.776004715284,36.2229425338098,0,6,877.161948859951,2957.29098990049,Normal Traffic
14880,1490,1,90.2895520840652,16408.3717327988,1958,3,119.815697492897,57.1351565706945,SYN Flood
10100,2195,0,139.504676762757,29043.1924171644,1,1,174.876556942924,32.3463348982843,UDP Flood
2874,4689,4,175.5611681847,28324.6257322393,1,1,165.929299349545,12.1855848140593,UDP Flood
14871,4353,4,114.147829204414,28667.5397037161,0,0,285.452465158728,43.8436521746911,UDP Flood
77712,25,15,216.511511084249,141.733679209594,2,11,370.815933729172,1608.91285566747,Normal Traffic
12556,1664,4,88.844014357076,16883.2554973303,4145,1,110.014977076698,77.472359330456,SYN Flood
43550,752,292,1040.89888015719,6173.14282107673,52,908,1018.28637029357,382.990449424966,HTTP Flood
191564,46,31,203.653248943903,69.2210674178579,2,13,946.611977113743,4229.046597305,Normal Traffic
56779,1144,273,765.007393749178,1286.23831407586,21,792,1254.14798474644,423.858328242925,HTTP Flood
143105,11,47,381.150020046501,36.0469970349637,0,14,587.789094781565,4247.87096956321,Normal Traffic
2045,1200,3,135.472460728951,17062.2978136716,1,1,285.28277571674,40.3405841874036,UDP Flood
187337,44,32,467.147667370873,137.916823477361,1,9,622.230335449936,2075.44617991603,Normal Traffic
3809,1355,4,151.816814266437,24988.980214485,0,0,154.13943618443,46.8826892778989,UDP Flood
67012,663,168,535.291838718152,1881.3290498702,56,286,665.954497486262,235.323890234427,HTTP Flood
5453,1599,4,173.14979627231,23920.9460980418,0,1,233.672669457088,36.9212550621442,UDP Flood
2397,4322,1,174.783498376323,10637.4891581281,0,1,261.602284019355,9.25732708697258,UDP Flood
5677,2484,1,117.286512460772,9445.18944549423,1,0,138.745757239318,25.4092441643435,UDP Flood
63100,1508,377,585.034671312371,3652.54027054909,49,667,921.50258819049,346.185232097686,HTTP Flood
13327,3817,2,102.335792776057,15390.2681957259,1,1,224.060618008676,4.11906260106392,UDP Flood
34966,407,125,1187.7799004228,8869.4981133711,30,277,693.05413751751,429.222327993602,HTTP Flood
193760,38,19,218.562586838805,119.979631926763,0,7,353.878428105612,4478.16467543687,Normal Traffic
79885,1200,152,914.11198805442,9815.16678078144,18,564,918.517223265098,385.481277835834,HTTP Flood
14204,3602,1,128.761444403463,14545.6501747008,0,1,287.96532852885,48.119016361352,UDP Flood
126125,16,16,244.425330747409,132.523632334846,2,14,556.705336015659,2209.10680198579,Normal Traffic
18434,1013,6,68.5315912975716,7565.16281627343,2868,0,58.1415642680613,98.503384500596,SYN Flood
64388,16,24,510.557780789313,157.49519072803,1,5,563.381530531295,4673.14014151983,Normal Traffic
71914,375,476,430.848235992798,4951.16139186198,31,882,748.594332268765,377.289497991499,HTTP Flood
74735,468,203,1060.03806989035,7745.53167263569,58,134,655.49566307034,239.686429901011,HTTP Flood
19276,2316,8,94.3046876676689,10446.9306573445,2953,1,111.68124183693,64.8721880154906,SYN Flood
102256,41,7,582.72625559818,116.006214578633,1,16,504.858568367186,4366.46183903126,Normal Traffic
58792,27,39,331.105900612478,189.083728538612,0,11,530.565488511453,3068.52756804255,Normal Traffic
14665,947,1,70.5402067289571,12401.6641892411,4476,2,46.2296051445093,14.3310036275611,SYN Flood
8634,1479,2,70.1583882985321,9842.21746570765,2070,3,57.7331074469911,35.4567821116151,SYN Flood
10954,671,2,47.1537146690715,9648.9486384375,1770,0,118.043455497916,96.9012963503,SYN Flood
97915,10,7,563.302859969526,69.263262051974,0,10,847.921971975971,3019.7312163576,Normal Traffic
32807,349,64,821.167399499119,7112.23717441433,27,257,975.876508165276,360.189592140219,HTTP Flood
10489,3785,3,136.121742876223,23932.2338263914,1,0,115.624286157949,14.0892748302279,UDP Flood
4462,1750,4,177.91949382475,23084.8859993413,0,0,144.860525364995,26.4732425985733,UDP Flood
42400,765,321,478.658057554795,2481.86730110325,39,164,715.808998965866,358.086058817197,HTTP Flood
180523,5,43,744.428098827708,102.025440995387,0,17,983.519570604787,1164.32945982222,Normal Traffic
11662,1165,4,69.2087384775603,29694.1672965644,0,0,288.879539002028,4.71620483258861,UDP Flood
9741,2707,3,84.387782316166,15639.8577916395,1440,0,62.3248221743949,23.0374822366024,SYN Flood
55569,17,28,361.308045471706,34.795240182265,0,6,946.300214709755,2632.16184641127,Normal Traffic
2389,875,1,65.5866283428582,13000.0717233886,2783,3,51.6872559818469,93.1788543051174,SYN Flood
3060,3782,4,109.647793222037,8561.29807502493,0,1,228.807854505282,14.6374912593503,UDP Flood
11383,1040,4,99.6100936237425,16634.8195298905,2662,3,73.6545789632743,37.2366298228603,SYN Flood
125703,14,25,786.262539830944,106.345660571451,0,19,840.988058398552,1589.81566970454,Normal Traffic
23603,1812,151,306.908866269139,2249.04529612243,30,742,539.313873529576,141.796718335052,HTTP Flood
60373,327,399,797.547389147973,5317.86872015424,14,761,1486.78853807449,401.91923736813,HTTP Flood
2071,4499,2,121.438693359591,17960.5143408768,1,0,133.165995207899,15.5378304101779,UDP Flood
6876,2194,2,89.3852517404128,15901.0225453001,3092,2,40.7646548918455,59.0986684968135,SYN Flood
3886,2567,0,65.9362772672901,6042.19977325298,2989,0,76.4992035242669,98.8760405894262,SYN Flood
39548,1769,221,1046.59946174598,8118.19066213431,78,641,1243.35660719566,91.9986384712897,HTTP Flood
2855,1956,3,158.00476573508,27401.6012288579,1,1,271.586130733707,4.36739942407146,UDP Flood
13662,4333,3,169.228920108167,20334.450777015,1,0,146.702371718653,9.04370191107058,UDP Flood
185090,45,20,323.730443050484,164.55255164161,0,16,806.474201331762,1157.16778060277,Normal Traffic
143468,32,23,361.380818957232,159.304402638991,1,11,339.637890164291,1523.5245542143,Normal Traffic
1065,4796,3,170.174355614988,24741.4184196964,0,1,121.017119034489,10.4963713639747,UDP Flood
5114,2696,9,98.0191010816823,16599.5606017156,2513,3,108.036233422703,41.151160289921,SYN Flood
5354,1227,0,145.892055580452,11057.1281563287,1,1,108.166709070613,30.646242526137,UDP Flood
169346,8,14,481.84625779441,49.5117082649841,0,12,486.756184603682,4245.86375660673,Normal Traffic
11733,1860,3,110.455776716732,13810.4285839397,0,0,280.983684068853,35.5860795863619,UDP Flood
4775,2134,1,198.354601796634,16071.7045610383,0,1,112.621044971736,35.0887885243777,UDP Flood
52164,1413,368,1110.15661880942,5548.05470706327,41,953,1349.6710897267,184.553988009809,HTTP Flood
155570,15,49,286.288610188888,62.8389078626077,2,10,412.602205439569,1602.44381227408,Normal Traffic
152023,11,26,347.484463583692,117.480752706791,2,9,729.181367348469,4067.07342535334,Normal Traffic
53051,29,44,362.928228446745,172.393655517708,2,14,738.727343979632,3947.17827484079,Normal Traffic
18617,2598,6,47.8418952248988,7743.40658493799,3951,2,45.0655397577857,89.4389853698491,SYN Flood
18801,1811,2,58.5858749911112,6834.33081770899,2315,0,92.3667840153168,57.9221189571107,SYN Flood
70207,1184,155,1098.57189517996,2697.33698645504,43,623,741.220075227888,467.609084943826,HTTP Flood
10117,3042,0,85.5694565982518,9289.85030016954,1,0,180.875240143249,42.5179052619768,UDP Flood
2446,1083,8,60.9684471719575,17881.2688878634,4063,2,108.321242436437,56.8970033761241,SYN Flood
66316,1426,332,371.513507855139,1022.62906975848,72,842,507.904534195462,206.200515698743,HTTP Flood
12590,1052,2,78.0551592070923,13540.0280266414,3099,3,106.828988334311,18.1325856104313,SYN Flood
15440,1693,8,54.5395438147793,9671.08467567317,2560,1,45.8894609226945,64.16865079748,SYN Flood
26335,364,436,1058.12514710972,7864.93499083926,70,368,1489.8319320989,330.84033252365,HTTP Flood
7868,2153,4,124.08910917719,20117.9591599155,1,0,178.243633008284,3.3423609908838,UDP Flood
72116,38,8,448.520555343098,113.50672312673,2,13,608.422179841422,3744.09689574356,Normal Traffic
194188,33,15,265.335988388623,24.3756097417811,0,14,963.007055204448,2598.87820389771,Normal Traffic
168906,39,47,290.950575721928,36.3027437325849,1,9,621.512581749152,2233.4084867048,Normal Traffic
132986,37,36,259.920092681707,118.008330716509,2,7,833.652849595021,2308.02707398441,Normal Traffic
51961,1655,304,1123.65332381462,4826.61106374638,29,870,1467.00529523802,80.7388343820019,HTTP Flood
49644,738,475,688.839737725139,8721.06181547642,47,628,1184.43844544021,324.538181123288,HTTP Flood
8046,2054,1,98.5889518022672,25943.5501376346,1,0,171.469738332919,31.2836606194379,UDP Flood
155787,33,49,736.785678546581,36.523784798362,1,15,973.636640236845,2507.24251109685,Normal Traffic
11937,520,263,760.793475175121,5791.41223765755,57,460,909.399635208804,213.499014718522,HTTP Flood
83828,22,32,368.200676474913,28.7307561342583,2,16,596.06048061909,1302.10834410355,Normal Traffic
1381,2761,3,76.7689731836985,20908.8688042166,1,1,268.524523495164,3.16270154371462,UDP Flood
7299,2135,0,97.7772646745029,27721.6235858122,0,1,242.633752600057,20.9515708542064,UDP Flood
1909,1956,4,85.25316764251,21556.4408882605,0,1,194.374917354258,23.6242512685691,UDP Flood
12982,1784,1,57.8825019008149,9061.00598632599,2330,0,117.899857129437,30.7943707661932,SYN Flood
63323,1660,297,431.744614628458,1196.18658336997,84,939,794.03628841111,124.888121710126,HTTP Flood
12680,3280,4,170.671173364242,17880.8724496568,0,0,290.613557254092,4.34022868573176,UDP Flood
19038,559,1,90.7375780069011,8210.78684341151,2010,1,88.1723444901163,88.8735789386625,SYN Flood
6347,4675,4,183.887884009679,13697.9136125919,0,1,204.012515036923,29.1165811117004,UDP Flood
17528,2778,4,90.860871877733,11044.5920018509,4238,4,83.618857466046,49.2992429104532,SYN Flood
10691,1241,2,85.3056380378888,14354.389209459,3774,2,86.1919413706473,76.8734793378803,SYN Flood
1270,671,9,41.5379349930654,10095.7181575413,3931,4,91.1512708722401,70.4784293447727,SYN Flood
74783,944,480,570.405711045625,2858.2452958255,72,105,1001.96922062753,54.318490022537,HTTP Flood
70056,39,28,538.777430598358,20.1677479534782,0,17,871.169052590645,2857.40099952857,Normal Traffic
51755,975,110,1011.0081144256,4958.98154978086,26,349,848.405413803102,304.30502795328,HTTP Flood
19723,718,439,317.803958455698,6337.51683763531,91,208,608.666178523987,354.333503656018,HTTP Flood
1409,2900,3,152.132958531554,19001.3711849846,0,0,166.97505522659,27.3664371171575,UDP Flood
20411,1539,120,359.100809789587,1188.06590985017,26,408,908.72076222766,373.03540631822,HTTP Flood
8199,4299,0,97.9164996475943,14441.8828123053,0,0,269.345081757972,29.3075162081513,UDP Flood
178376,29,34,204.026234182436,144.299192598303,1,13,753.139494061164,1311.51595636516,Normal Traffic
46158,1350,346,1012.58467707035,2641.24015273564,74,525,1100.75022622594,395.143541876992,HTTP Flood
139780,31,41,743.852578348662,77.7860552084218,0,11,471.818123777251,3462.21049277272,Normal Traffic
183983,5,19,290.312894998048,20.3342422192391,1,13,707.704553821807,1553.5903438725,Normal Traffic
14426,1703,4,98.071595444885,11963.9963042891,2796,2,105.555046543461,27.238457926329,SYN Flood
8805,1544,0,150.294927904327,10433.2385326167,1,0,286.194582848569,41.433090222721,UDP Flood
13456,526,188,1190.35610157835,9013.22983700522,11,949,501.152340794588,459.566642935857,HTTP Flood
8412,2593,9,40.1284551607285,8661.41858738904,3692,0,63.2766744414369,95.4231357476422,SYN Flood
174249,13,11,299.145230265562,30.9120239982119,0,11,682.533452717764,3223.48325679584,Normal Traffic
123340,10,9,369.982857454958,71.9064575463921,2,5,557.138360694096,2190.28286576326,Normal Traffic
1362,4597,1,110.574957240305,24084.8843972173,1,0,249.899101092335,40.872475723815,UDP Flood
26944,857,126,569.313027738316,7238.49524039747,96,931,1170.70539805557,435.79178653922,HTTP Flood
143070,5,32,645.69498494379,169.982975686281,1,5,684.588282442675,1093.73182146955,Normal Traffic
107043,11,34,581.266187395714,89.9446283355259,0,8,618.469815809416,3017.05384317213,Normal Traffic
64596,1949,163,1143.27848073943,4696.17324618168,11,341,696.891447541239,116.363707880515,HTTP Flood
114484,19,16,444.579714787794,136.590893681017,0,15,622.498519943793,3616.94311978127,Normal Traffic
71949,17,40,228.584754461904,27.3610799234778,2,7,466.836047439598,1524.05847460186,Normal Traffic
6319,2308,1,155.543058826656,29252.2661148073,1,0,173.425817887384,4.06960290089791,UDP Flood
117172,32,25,437.260560795749,184.154627312058,1,6,634.507148439195,2089.26158872433,Normal Traffic
8830,3035,4,86.3268254405672,9811.6229064073,0,1,129.917940582672,8.54352169192377,UDP Flood
9765,1622,4,196.541935410983,27297.4915819412,1,1,286.307866031507,7.70303968652671,UDP Flood
10679,1883,6,82.275161928001,15321.7081439158,4959,0,55.1478178903887,23.7468907222746,SYN Flood
2475,4734,1,173.878158004922,13321.1319945034,0,0,117.395750212842,19.6013528039489,UDP Flood
134291,6,34,465.983905710305,141.984216833933,0,6,961.511965973946,1788.42415529461,Normal Traffic
10304,2799,7,49.9240542700815,9834.99967700711,4123,3,100.436304746021,10.0018090024322,SYN Flood
141362,23,14,780.231608855621,158.589646160114,2,19,751.605058310632,1776.51508178389,Normal Traffic
14276,1482,3,169.714303022745,18070.4860824084,0,1,272.401294453718,41.9046113353476,UDP Flood
5299,1091,0,75.3471241588142,15502.8134124568,1376,0,114.677823355805,95.1090679567076,SYN Flood
19171,900,3,64.8712497634109,12168.1595847959,4680,1,96.3917527163837,61.9664151619709,SYN Flood
5041,4708,0,134.626060304402,24671.8927252739,1,1,121.093126001884,37.8774678571945,UDP Flood
58702,26,23,458.06172591788,51.2216867141371,1,11,790.243522206599,4730.59240216991,Normal Traffic
10955,1238,1,138.546822951339,26360.5830511608,0,0,165.190308790887,40.3425300569383,UDP Flood
71731,1990,191,1157.85736607462,3065.82781108842,24,366,827.391886007407,404.722441915875,HTTP Flood
1799,1374,4,89.5402867587687,9580.72222952696,2781,1,109.693626556878,35.7270921996045,SYN Flood
17152,1004,8,84.9350584287112,13183.4381625164,4446,2,98.8092659872317,5.76832845835438,SYN Flood
132838,27,30,500.90927688784,49.6317898707996,0,7,668.905337207074,2904.22680860425,Normal Traffic
174454,43,28,477.976191963678,179.782971425525,1,16,964.496820229189,2460.19026677041,Normal Traffic
19431,965,247,849.783847769956,1419.03638941776,12,300,634.654407928606,442.344140507567,HTTP Flood
9376,3309,1,115.769745075227,10098.2237737566,1,1,217.588447677653,7.53272443303169,UDP Flood
64588,1049,477,696.075100083684,4828.40287478331,59,241,836.227288641563,126.90674264513,HTTP Flood
18182,1053,1,91.9420595394402,19229.8423655985,4996,4,116.873394524645,15.2406920037881,SYN Flood
4967,2900,0,72.5012094420237,7546.88959326421,1757,2,56.9216414195382,13.4296964395187,SYN Flood
98555,12,14,370.737381057739,125.597697817203,1,13,505.741732353454,2929.97224211065,Normal Traffic
16815,2210,3,45.0401028712375,9119.55319725474,1148,2,101.336933953657,41.8940842080128,SYN Flood
70103,39,40,467.720732586526,70.477777991546,2,12,944.539594745253,1673.76220452766,Normal Traffic
32674,1937,371,973.943976115858,1279.61207934681,73,160,682.981736543681,237.056661690723,HTTP Flood
100448,24,30,760.996659103259,195.446212734039,0,16,401.940052693796,3420.28501375098,Normal Traffic
10190,1535,3,196.031084646729,11787.6882002179,0,0,230.317180453561,12.528087828399,UDP Flood
13017,2936,1,119.06017493145,20503.8110117057,1,1,151.704947708991,0.910701546598897,UDP Flood
12695,2109,3,69.610021844357,11751.8640895286,4416,0,50.3309123253067,64.3997953630474,SYN Flood
60141,748,159,1038.8112044864,2751.40152935197,29,710,1340.29379237653,197.11725908971,HTTP Flood
17120,1293,9,79.678237737212,19249.3251399831,2486,2,43.1146965831497,93.5799831529291,SYN Flood
12750,2092,1,70.7554555160378,16939.5986532845,3726,2,104.234387309942,25.7006232222432,SYN Flood
3708,2318,9,41.9238110256725,15776.6221210331,1920,2,54.7304018464948,80.6111817658405,SYN Flood
15901,986,9,73.4079030623903,6800.04124425332,2450,0,60.6296002838407,7.91446682782094,SYN Flood
14034,511,8,54.9625472797535,8072.0228740875,1172,1,111.064619795016,40.0149553905845,SYN Flood
75266,1445,171,810.549634258072,3488.74983203667,79,828,777.69146735935,298.983354131284,HTTP Flood
14687,1552,4,149.544244791836,23708.0595875173,1,0,220.109247800207,5.26967369754317,UDP Flood
4233,1027,0,126.637627680477,8289.58097150175,1,0,214.98251683558,0.218532239300612,UDP Flood
11588,4341,3,173.051623482721,16987.503706805,1,0,225.681499287711,28.3768683767709,UDP Flood
3108,2760,1,61.8386723193907,25148.7436223737,0,1,190.73396939342,26.1530454486526,UDP Flood
15908,2782,0,97.0367064845734,11868.8686979135,2661,2,82.9143636718686,8.41100993096857,SYN Flood
48463,933,117,931.121318536219,5935.82483370203,40,453,613.703498733332,91.4124632750211,HTTP Flood
6037,2573,4,165.689757129277,17051.5972233866,1,0,225.8244438678,35.8193278942456,UDP Flood
11177,2100,3,169.073335813819,29189.4694056343,1,0,112.534426940393,24.4391208842359,UDP Flood
69125,666,167,1033.94435091685,9081.52810704247,80,393,1153.04897151162,352.62972167393,HTTP Flood
16226,1214,3,76.8862571893757,5977.89203277037,2416,1,46.2487751000925,4.91889902320221,SYN Flood
65221,1842,186,929.467681776182,7530.60230186226,85,764,830.046877126014,404.563791819264,HTTP Flood
12112,3692,1,182.508254983652,9303.46595279401,1,0,241.746466512973,16.5129124184428,UDP Flood
16321,2503,5,86.5114461576343,19057.1745022268,2364,1,52.8572467913205,58.6120348805497,SYN Flood
11144,1953,428,1146.74811121021,9003.996682697,72,436,870.004839056845,446.354373495946,HTTP Flood
825,2073,1,170.063579002912,10293.3503754651,0,1,219.109856081171,25.600042830708,UDP Flood
8209,3852,4,199.70730505064,17854.7242482125,0,0,175.958052295591,34.3095750242301,UDP Flood
14191,3032,2,74.1126698815981,18139.3880872452,0,1,280.103098492627,43.2499806303027,UDP Flood
10624,1638,4,71.43959004788,18040.1016186103,4734,2,62.4822341016162,58.0043555298098,SYN Flood
764,3746,1,86.9526420547717,25315.5290599265,0,0,244.064042657207,37.9223350003788,UDP Flood
12616,1054,5,83.0460670526952,17528.68321607,3870,3,72.90769991052,78.5626804287998,SYN Flood
42895,476,487,300.404125318666,9211.37402364874,19,559,1258.94776959127,222.7256468253,HTTP Flood
3755,3855,4,119.944596244701,25161.3403107997,1,0,230.5656796444,12.1583786762865,UDP Flood
19248,2486,1,49.5569822409675,19297.6630739471,1827,1,110.576992945385,73.8391636936057,SYN Flood
175501,20,38,558.257462112032,169.130858474451,2,9,848.046529980301,1516.1456355577,Normal Traffic
151195,13,18,532.028112719449,79.2874284845239,1,11,771.526882397687,4501.45295960304,Normal Traffic
50510,1632,165,1124.27944177014,9634.57959182723,27,459,850.428941034562,284.515018431208,HTTP Flood
191467,8,27,788.261342162223,104.867559742722,0,11,805.0144099767,2144.89722895998,Normal Traffic
78865,978,317,955.356691705955,2805.80128539489,83,470,881.275455265447,491.823069865979,HTTP Flood
8044,1031,2,69.1845459394652,14665.942434228,2756,3,117.276016409006,15.1610637930476,SYN Flood
2756,1168,2,95.317337807965,13616.4272450472,1961,4,65.4621236895584,7.56446806573496,SYN Flood
9095,1167,4,99.0498975689929,10416.494609397,4344,3,114.68194501733,53.2351126517139,SYN Flood
13448,428,421,421.717798473287,1600.89589744083,45,943,713.702793791704,315.11539432663,HTTP Flood
71918,34,29,626.530830009392,190.261435078445,0,10,544.730079165406,4578.9902833252,Normal Traffic
79269,1921,76,441.998398013201,6239.41880410566,61,432,753.129013523595,56.4511289836175,HTTP Flood
149299,38,46,433.923411764926,130.077849275276,2,14,697.788031388138,2643.26558226971,Normal Traffic
32687,1690,120,651.179873726946,3913.49307195297,92,108,1495.38550218624,235.379434131938,HTTP Flood
2880,3610,1,145.241393248093,28278.6153905916,1,1,193.514072322659,26.028505343494,UDP Flood
20260,1505,203,825.476053161932,1894.8393128165,42,247,1441.82512427221,124.238561272278,HTTP Flood
12804,1569,460,881.34615368521,1561.00148342597,29,525,840.031202644115,360.972793724351,HTTP Flood
158099,41,10,243.266655757661,36.8104428640567,1,9,446.514253083946,4729.7759135094,Normal Traffic
14922,1637,3,118.592294131376,29784.3667901719,1,0,197.50320896695,43.1566981261581,UDP Flood
12456,1176,404,403.703239178637,9317.82966180195,98,694,1328.80833884362,310.802860783563,HTTP Flood
19015,2227,6,59.4879349228216,5566.74452096893,4085,3,64.4607589714804,22.6553848526291,SYN Flood
2347,4830,4,82.8651373600032,22512.6504971965,0,0,217.361994527066,18.2433804660206,UDP Flood
65001,1338,499,310.766036662869,8517.7370934323,83,991,1117.50445090128,254.663009457197,HTTP Flood
11982,2903,0,178.897625061345,9165.26092341362,1,1,230.398170773171,30.175275172481,UDP Flood
4870,3598,3,153.439920840979,29639.1632353194,0,0,190.853548640525,22.8659978105356,UDP Flood
147007,21,37,254.433021340959,124.319611163476,1,17,827.432923812536,4462.58014549093,Normal Traffic
13474,2224,4,143.493176578331,26757.6936244746,0,0,263.458852317731,33.9163102315632,UDP Flood
50241,1476,103,309.110302686103,7885.35938222507,51,870,687.272216937832,56.2428806653689,HTTP Flood
25556,1256,233,738.055243352697,4322.4664833647,93,813,1404.11081255953,193.078396241213,HTTP Flood
181886,41,13,742.135066059518,103.490352982656,0,7,938.545299874428,3416.69575269037,Normal Traffic
18158,1996,7,42.0050796823036,18050.8278966392,2639,2,54.9246329756493,65.3789650836723,SYN Flood
136202,21,34,696.088984277851,173.598606905629,2,11,371.31513489769,1452.9248930365,Normal Traffic
11686,1642,274,1096.01818825725,4547.52955475401,78,284,1463.81731476976,154.529567435994,HTTP Flood
2702,4467,4,94.1353393640567,18771.0098552232,0,1,144.738552952943,45.0439949494091,UDP Flood
8517,1983,2,176.765917509734,12549.5200598673,1,1,173.269636941733,49.1964100850809,UDP Flood
43307,1834,220,433.709507852321,7347.62253249815,22,986,750.444479553577,417.794527338814,HTTP Flood
68266,1745,130,956.677228987749,7418.62058640266,68,583,1138.58912329155,172.417395461703,HTTP Flood
13459,1314,6,82.7818873825062,10093.5971181225,4639,3,95.0081143136587,81.0401940858983,SYN Flood
33502,724,215,527.026845816482,6645.51511923183,63,372,877.043136854516,151.386519363365,HTTP Flood
57400,21,12,507.741449688319,150.707297419307,2,6,739.842982284611,2184.70706223599,Normal Traffic
1207,723,6,72.0513935085172,15287.8173860224,3749,0,74.1024725003628,79.8170802617845,SYN Flood
78016,15,8,475.378087626379,142.9439891589,0,5,955.545331917158,3641.87888545772,Normal Traffic
39492,1327,143,405.60843576332,6628.69226799107,29,503,1141.71524065589,347.080596636513,HTTP Flood
32187,584,491,679.111393710535,7954.73909649855,26,878,1248.08524987143,305.515794132783,HTTP Flood
60640,400,374,537.473897001267,7667.07006599829,53,390,981.071022897354,144.250619823212,HTTP Flood
171465,7,29,275.075154285048,62.7666265966603,2,16,563.179855350397,2130.66944216464,Normal Traffic
33442,1932,363,960.377024474947,6731.35458484218,30,202,912.859373296906,415.656622731693,HTTP Flood
14979,1415,4,107.955492131345,27917.7198511948,0,1,187.64549890982,27.593181791725,UDP Flood
1073,1438,5,57.8708409016013,11957.9783214327,3426,1,118.528852451395,20.3160038364209,SYN Flood
76430,373,123,803.081656605179,1121.67568093491,38,346,1492.33948092799,418.654075057165,HTTP Flood
7595,1376,2,126.450742089453,8307.57742046926,1,0,272.11904494319,34.7755238229138,UDP Flood
17312,539,9,55.2100609663464,15202.3782013832,1439,0,108.981738348235,30.4443448990374,SYN Flood
162561,48,22,288.790488419501,120.147969848473,1,13,873.646979770237,4176.53824692909,Normal Traffic
